Sampled Sewer Area,DataZone2011,Pop2011,dz_pop,prop_dz
Shieldhall DOA,S01009865,449,449,1.0
Shieldhall DOA,S01009866,882,882,1.0
Shieldhall DOA,S01009867,1014,1014,1.0
Shieldhall DOA,S01009868,711,711,1.0
Shieldhall DOA,S01009869,530,530,1.0
Shieldhall DOA,S01009870,597,597,1.0
Shieldhall DOA,S01009871,923,984,0.9380081300813008
Shieldhall DOA,S01009872,724,724,1.0
Shieldhall DOA,S01009873,913,913,1.0
Shieldhall DOA,S01009874,1048,1048,1.0
Shieldhall DOA,S01009875,707,707,1.0
Shieldhall DOA,S01009876,421,729,0.5775034293552812
Shieldhall DOA,S01009877,896,896,1.0
Shieldhall DOA,S01009878,705,705,1.0
Shieldhall DOA,S01009879,910,910,1.0
Shieldhall DOA,S01009880,797,797,1.0
Shieldhall DOA,S01009881,528,528,1.0
Shieldhall DOA,S01009882,1089,1089,1.0
Shieldhall DOA,S01009883,824,824,1.0
Shieldhall DOA,S01009884,815,815,1.0
Shieldhall DOA,S01009885,899,899,1.0
Shieldhall DOA,S01009886,813,813,1.0
Shieldhall DOA,S01009887,976,976,1.0
Shieldhall DOA,S01009888,719,719,1.0
Shieldhall DOA,S01009889,814,814,1.0
Shieldhall DOA,S01009890,553,553,1.0
Shieldhall DOA,S01009891,734,734,1.0
Shieldhall DOA,S01009892,796,796,1.0
Shieldhall DOA,S01009893,837,837,1.0
Shieldhall DOA,S01009894,823,823,1.0
Shieldhall DOA,S01009895,724,724,1.0
Shieldhall DOA,S01009896,968,968,1.0
Shieldhall DOA,S01009897,940,940,1.0
Shieldhall DOA,S01009898,626,626,1.0
Shieldhall DOA,S01009899,776,776,1.0
Shieldhall DOA,S01009900,829,829,1.0
Shieldhall DOA,S01009901,864,864,1.0
Shieldhall DOA,S01009902,914,914,1.0
Shieldhall DOA,S01009903,823,823,1.0
Shieldhall DOA,S01009904,784,784,1.0
Shieldhall DOA,S01009905,749,749,1.0
Shieldhall DOA,S01009906,667,667,1.0
Shieldhall DOA,S01009907,779,779,1.0
Shieldhall DOA,S01009908,1027,1027,1.0
Shieldhall DOA,S01009909,849,849,1.0
Shieldhall DOA,S01009910,532,532,1.0
Shieldhall DOA,S01009911,1014,1014,1.0
Shieldhall DOA,S01009912,962,962,1.0
Shieldhall DOA,S01009913,707,719,0.9833101529902643
Shieldhall DOA,S01009914,984,984,1.0
Shieldhall DOA,S01009915,861,861,1.0
Shieldhall DOA,S01009916,985,985,1.0
Shieldhall DOA,S01009917,709,709,1.0
Shieldhall DOA,S01009918,709,709,1.0
Shieldhall DOA,S01009919,1099,1099,1.0
Shieldhall DOA,S01009920,831,831,1.0
Shieldhall DOA,S01009921,627,627,1.0
Shieldhall DOA,S01009922,1016,1016,1.0
Shieldhall DOA,S01009923,855,855,1.0
Shieldhall DOA,S01009924,1007,1007,1.0
Shieldhall DOA,S01009925,658,658,1.0
Shieldhall DOA,S01009926,773,773,1.0
Shieldhall DOA,S01009927,511,511,1.0
Shieldhall DOA,S01009928,856,856,1.0
Shieldhall DOA,S01009929,499,499,1.0
Shieldhall DOA,S01009930,850,850,1.0
Shieldhall DOA,S01009931,751,751,1.0
Shieldhall DOA,S01009932,619,619,1.0
Shieldhall DOA,S01009933,909,909,1.0
Shieldhall DOA,S01009934,924,924,1.0
Shieldhall DOA,S01009935,544,544,1.0
Shieldhall DOA,S01009936,641,641,1.0
Shieldhall DOA,S01009937,198,531,0.3728813559322034
Shieldhall DOA,S01009938,846,938,0.9019189765458422
Shieldhall DOA,S01009939,479,901,0.5316315205327414
Shieldhall DOA,S01009940,837,837,1.0
Shieldhall DOA,S01009941,1033,1033,1.0
Shieldhall DOA,S01009942,1022,1022,1.0
Shieldhall DOA,S01009943,835,841,0.9928656361474435
Shieldhall DOA,S01009944,799,799,1.0
Shieldhall DOA,S01009945,963,963,1.0
Shieldhall DOA,S01009946,815,815,1.0
Shieldhall DOA,S01009947,567,567,1.0
Shieldhall DOA,S01009948,812,812,1.0
Shieldhall DOA,S01009949,821,821,1.0
Shieldhall DOA,S01009950,727,727,1.0
Shieldhall DOA,S01009951,769,769,1.0
Shieldhall DOA,S01009952,733,733,1.0
Shieldhall DOA,S01009953,889,889,1.0
Shieldhall DOA,S01009954,636,636,1.0
Shieldhall DOA,S01009955,1010,1010,1.0
Shieldhall DOA,S01009956,750,750,1.0
Shieldhall DOA,S01009957,760,760,1.0
Shieldhall DOA,S01009958,915,915,1.0
Shieldhall DOA,S01009959,657,657,1.0
Shieldhall DOA,S01009960,902,902,1.0
Shieldhall DOA,S01009961,674,674,1.0
Shieldhall DOA,S01009962,991,991,1.0
Shieldhall DOA,S01009963,802,802,1.0
Shieldhall DOA,S01009964,925,925,1.0
Shieldhall DOA,S01009965,718,718,1.0
Shieldhall DOA,S01009966,776,776,1.0
Shieldhall DOA,S01009967,801,801,1.0
Shieldhall DOA,S01009968,608,608,1.0
Shieldhall DOA,S01009969,857,857,1.0
Shieldhall DOA,S01009970,946,946,1.0
Shieldhall DOA,S01009971,1093,1093,1.0
Shieldhall DOA,S01009972,848,848,1.0
Shieldhall DOA,S01009973,725,725,1.0
Shieldhall DOA,S01009974,615,615,1.0
Shieldhall DOA,S01009975,800,800,1.0
Shieldhall DOA,S01009976,490,490,1.0
Shieldhall DOA,S01009977,926,926,1.0
Shieldhall DOA,S01009978,1019,1019,1.0
Shieldhall DOA,S01009979,584,584,1.0
Shieldhall DOA,S01009980,645,645,1.0
Shieldhall DOA,S01009981,694,694,1.0
Shieldhall DOA,S01009982,1030,1030,1.0
Shieldhall DOA,S01009983,579,579,1.0
Shieldhall DOA,S01009984,756,756,1.0
Shieldhall DOA,S01009985,615,615,1.0
Shieldhall DOA,S01009986,552,552,1.0
Shieldhall DOA,S01009987,880,880,1.0
Shieldhall DOA,S01009988,497,497,1.0
Shieldhall DOA,S01009989,808,808,1.0
Shieldhall DOA,S01009990,673,673,1.0
Shieldhall DOA,S01009991,800,800,1.0
Shieldhall DOA,S01009992,695,695,1.0
Shieldhall DOA,S01009993,826,826,1.0
Shieldhall DOA,S01009994,725,725,1.0
Shieldhall DOA,S01009995,653,653,1.0
Shieldhall DOA,S01009996,744,744,1.0
Shieldhall DOA,S01009997,575,575,1.0
Shieldhall DOA,S01009998,634,634,1.0
Shieldhall DOA,S01009999,733,733,1.0
Shieldhall DOA,S01010000,616,616,1.0
Shieldhall DOA,S01010001,798,798,1.0
Shieldhall DOA,S01010002,779,779,1.0
Shieldhall DOA,S01010003,712,712,1.0
Shieldhall DOA,S01010004,730,730,1.0
Shieldhall DOA,S01010005,748,748,1.0
Shieldhall DOA,S01010006,874,874,1.0
Shieldhall DOA,S01010007,959,959,1.0
Shieldhall DOA,S01010008,618,618,1.0
Shieldhall DOA,S01010009,556,556,1.0
Shieldhall DOA,S01010010,1043,1043,1.0
Shieldhall DOA,S01010011,730,730,1.0
Shieldhall DOA,S01010012,843,843,1.0
Shieldhall DOA,S01010013,781,781,1.0
Shieldhall DOA,S01010014,1003,1003,1.0
Shieldhall DOA,S01010015,815,815,1.0
Shieldhall DOA,S01010016,724,724,1.0
Shieldhall DOA,S01010017,748,748,1.0
Shieldhall DOA,S01010018,945,945,1.0
Shieldhall DOA,S01010019,703,725,0.9696551724137931
Shieldhall DOA,S01010020,742,742,1.0
Shieldhall DOA,S01010021,192,806,0.23821339950372208
Shieldhall DOA,S01010022,953,956,0.9968619246861925
Shieldhall DOA,S01010023,640,640,1.0
Shieldhall DOA,S01010024,734,734,1.0
Shieldhall DOA,S01010025,548,548,1.0
Shieldhall DOA,S01010026,876,876,1.0
Shieldhall DOA,S01010027,904,904,1.0
Shieldhall DOA,S01010028,639,639,1.0
Shieldhall DOA,S01010029,668,668,1.0
Shieldhall DOA,S01010030,815,815,1.0
Shieldhall DOA,S01010031,756,756,1.0
Shieldhall DOA,S01010032,639,840,0.7607142857142857
Shieldhall DOA,S01010033,923,923,1.0
Shieldhall DOA,S01010034,849,999,0.8498498498498499
Shieldhall DOA,S01010035,205,687,0.29839883551673946
Shieldhall DOA,S01010036,796,796,1.0
Shieldhall DOA,S01010067,63,671,0.09388971684053651
Shieldhall DOA,S01010071,212,1018,0.2082514734774067
Shieldhall DOA,S01010075,48,672,0.07142857142857142
Shieldhall DOA,S01012027,99,1131,0.08753315649867374
Shieldhall DOA,S01012140,36,591,0.06091370558375635
Shieldhall DOA,S01012141,516,1530,0.33725490196078434
Shieldhall DOA,S01012142,176,1128,0.15602836879432624
Shieldhall DOA,S01012159,308,811,0.3797780517879161
Shieldhall DOA,S01012160,662,935,0.7080213903743315
Shieldhall DOA,S01012161,457,457,1.0
Shieldhall DOA,S01012162,956,956,1.0
Shieldhall DOA,S01012163,761,761,1.0
Shieldhall DOA,S01012164,1098,1098,1.0
Shieldhall DOA,S01012165,921,921,1.0
Shieldhall DOA,S01012166,604,604,1.0
Shieldhall DOA,S01012167,788,788,1.0
Shieldhall DOA,S01012168,848,848,1.0
Shieldhall DOA,S01012169,851,851,1.0
Shieldhall DOA,S01012170,975,975,1.0
Shieldhall DOA,S01012171,1000,1096,0.9124087591240876
Shieldhall DOA,S01012172,744,744,1.0
Shieldhall DOA,S01012173,710,894,0.7941834451901566
Shieldhall DOA,S01012174,894,894,1.0
Shieldhall DOA,S01012175,818,818,1.0
Shieldhall DOA,S01012176,841,841,1.0
Shieldhall DOA,S01012177,617,617,1.0
Shieldhall DOA,S01012178,519,519,1.0
Shieldhall DOA,S01012179,607,607,1.0
Shieldhall DOA,S01012180,573,573,1.0
Shieldhall DOA,S01012181,757,757,1.0
Shieldhall DOA,S01012182,1013,1075,0.9423255813953488
Shieldhall DOA,S01012183,751,751,1.0
Shieldhall DOA,S01012184,502,502,1.0
Shieldhall DOA,S01012185,704,704,1.0
Shieldhall DOA,S01012186,706,706,1.0
Shieldhall DOA,S01012187,669,669,1.0
Shieldhall DOA,S01012819,91,805,0.11304347826086956
Shieldhall DOA,S01012822,363,633,0.5734597156398105
Shieldhall DOA,S01012823,860,1247,0.6896551724137931
Shieldhall DOA,S01012824,178,842,0.21140142517814728
Shieldhall DOA,S01012825,483,483,1.0
Shieldhall DOA,S01012826,599,599,1.0
Shieldhall DOA,S01012827,291,851,0.3419506462984724
Shieldhall DOA,S01012830,225,799,0.2816020025031289
Shieldhall DOA,S01012831,536,731,0.7332421340629275
Shieldhall DOA,S01012832,544,544,1.0
Shieldhall DOA,S01012833,714,714,1.0
Shieldhall DOA,S01012834,675,675,1.0
Shieldhall DOA,S01012835,879,879,1.0
Shieldhall DOA,S01012836,713,713,1.0
Shieldhall DOA,S01012837,486,735,0.6612244897959184
Shieldhall DOA,S01012838,825,917,0.8996728462377317
Shieldhall DOA,S01012839,666,666,1.0
Shieldhall DOA,S01012840,786,786,1.0
Shieldhall DOA,S01012841,589,589,1.0
Shieldhall DOA,S01012842,475,475,1.0
Shieldhall DOA,S01012843,979,979,1.0
Shieldhall DOA,S01012844,697,697,1.0
Shieldhall DOA,S01012845,685,685,1.0
Shieldhall DOA,S01012846,926,961,0.963579604578564
Shieldhall DOA,S01012847,547,547,1.0
Shieldhall DOA,S01012848,773,773,1.0
Shieldhall DOA,S01012849,683,683,1.0
Shieldhall DOA,S01012850,710,710,1.0
Shieldhall DOA,S01012851,803,803,1.0
Shieldhall DOA,S01012852,696,696,1.0
Shieldhall DOA,S01012853,772,772,1.0
Shieldhall DOA,S01012854,797,797,1.0
Shieldhall DOA,S01012855,642,642,1.0
Shieldhall DOA,S01012856,667,667,1.0
Shieldhall DOA,S01012857,859,859,1.0
Shieldhall DOA,S01012858,696,696,1.0
Shieldhall DOA,S01012859,1014,1014,1.0
Shieldhall DOA,S01012860,1067,1067,1.0
Shieldhall DOA,S01012861,687,687,1.0
Shieldhall DOA,S01012862,588,588,1.0
Shieldhall DOA,S01012863,621,621,1.0
Shieldhall DOA,S01012864,775,775,1.0
Shieldhall DOA,S01012865,779,779,1.0
Shieldhall DOA,S01012866,749,749,1.0
Shieldhall DOA,S01012867,720,720,1.0
Shieldhall DOA,S01012868,554,554,1.0
Shieldhall DOA,S01012869,546,546,1.0
Shieldhall DOA,S01012870,915,915,1.0
Shieldhall DOA,S01012871,815,815,1.0
Shieldhall DOA,S01012872,726,726,1.0
Shieldhall DOA,S01012873,801,801,1.0
Shieldhall DOA,S01012874,778,778,1.0
Shieldhall DOA,S01012875,573,573,1.0
Shieldhall DOA,S01012876,801,801,1.0
Shieldhall DOA,S01012877,726,726,1.0
Shieldhall DOA,S01012878,927,927,1.0
Shieldhall DOA,S01012879,729,729,1.0
Shieldhall DOA,S01012880,892,892,1.0
Shieldhall DOA,S01012881,864,864,1.0
Shieldhall DOA,S01012882,603,603,1.0
Shieldhall DOA,S01012883,634,634,1.0
Shieldhall DOA,S01012884,531,531,1.0
Shieldhall DOA,S01012885,446,446,1.0
Shieldhall DOA,S01012886,766,766,1.0
Shieldhall DOA,S01012887,734,734,1.0
Shieldhall DOA,S01012888,826,826,1.0
Shieldhall DOA,S01012889,875,875,1.0
Shieldhall DOA,S01012890,717,717,1.0
Shieldhall DOA,S01012891,548,548,1.0
Shieldhall DOA,S01012892,1096,1107,0.990063233965673
Shieldhall DOA,S01012893,746,746,1.0
Shieldhall DOA,S01012900,73,926,0.07883369330453564
Shieldhall DOA,S01012952,96,722,0.1329639889196676
Shieldhill DOA,S01007567,32,685,0.04671532846715328
Shodshill Mill DOA,S01012587,32,906,0.03532008830022075
Shotts DOA,S01011429,708,1189,0.5954583683767872
Shotts DOA,S01011430,922,922,1.0
Shotts DOA,S01011431,1063,1063,1.0
Shotts DOA,S01011432,1025,1025,1.0
Shotts DOA,S01011433,909,909,1.0
Shotts DOA,S01011434,562,562,1.0
Shotts DOA,S01011435,920,920,1.0
Shotts DOA,S01011436,718,718,1.0
Shotts DOA,S01011437,731,731,1.0
Shotts DOA,S01011438,544,544,1.0
Shotts DOA,S01011439,776,889,0.8728908886389202
Shulishader DOA,S01009047,164,1569,0.10452517527087317
Siadar DOA,S01009031,235,936,0.25106837606837606
Sibbaldbie DOA,S01007640,40,755,0.052980132450331126
Silverburn DOA,S01010930,47,923,0.050920910075839654
Silverhillocks DOA,S01007043,14,1074,0.01303538175046555
Sinclairshill DOA,S01012319,90,857,0.10501750291715285
Skallary DOA,S01009014,63,1313,0.04798172124904798
Skares DOA,S01007897,61,439,0.13895216400911162
Skeld DOA,S01012408,161,652,0.2469325153374233
Skellyton DOA,S01012654,63,754,0.08355437665782493
Skellyton DOA,S01012656,821,821,1.0
Skellyton DOA,S01012657,542,542,1.0
Skellyton DOA,S01012658,938,938,1.0
Skellyton DOA,S01012659,842,1066,0.7898686679174484
Skellyton DOA,S01012660,715,715,1.0
Skellyton DOA,S01012661,697,739,0.9431664411366711
Skellyton DOA,S01012662,732,732,1.0
Skellyton DOA,S01012663,691,691,1.0
Skellyton DOA,S01012664,946,946,1.0
Skellyton DOA,S01012665,717,717,1.0
Skellyton DOA,S01012666,650,650,1.0
Skellyton DOA,S01012667,580,580,1.0
Skellyton DOA,S01012668,761,761,1.0
Skellyton DOA,S01012669,722,722,1.0
Skellyton DOA,S01012670,696,696,1.0
Skellyton DOA,S01012671,931,931,1.0
Skellyton DOA,S01012672,722,722,1.0
Skellyton DOA,S01012673,582,582,1.0
Skellyton DOA,S01012674,582,582,1.0
Skellyton DOA,S01012675,766,766,1.0
Skigersta DOA,S01009032,29,1158,0.025043177892918825
Skigersta DOA,S01009033,130,1268,0.10252365930599369
Skirling W DOA,S01012248,193,910,0.21208791208791208
Skirling W DOA,S01012578,14,994,0.014084507042253521
Skirling W DOA,S01012580,47,1025,0.045853658536585365
Slammanan DOA,S01009184,849,871,0.9747416762342136
Slammanan DOA,S01009185,849,892,0.9517937219730942
Slockavullin DOA,S01007313,66,1141,0.057843996494303246
Smailholm DOA,S01012332,75,988,0.07591093117408906
Smiddyhill Cottages DOA,S01006984,54,684,0.07894736842105263
Smiddyhill Cottages DOA,S01006990,40,846,0.04728132387706856
Smithstone DOA,S01011307,14,527,0.026565464895635674
Sollas DOA,S01009021,42,823,0.05103280680437424
Sorbie DOA,S01007509,133,627,0.21212121212121213
Sordale DOA,S01010796,70,899,0.0778642936596218
Sorn DOA,S01007904,295,855,0.34502923976608185
South Alloa DOA,S01009122,48,926,0.05183585313174946
South Bragar DOA,S01009030,206,1220,0.16885245901639345
South Dell DOA,S01009032,153,1158,0.13212435233160622
South Galson DOA,S01009032,82,1158,0.07081174438687392
South Haa DOA,S01012413,56,1289,0.04344453064391001
South Ronaldsay DOA,S01011828,539,909,0.592959295929593
South Sandlaw DOA,S01007028,39,798,0.04887218045112782
South/North Dell DOA,S01009032,202,1158,0.17443868739205526
Spean Bridge DOA,S01010528,349,618,0.5647249190938511
Spean Bridge DOA,S01010529,711,711,1.0
Spean Bridge DOA,S01010530,108,724,0.14917127071823205
Spillarsford Cotts DOA,S01007102,55,723,0.07607192254495158
Spinningdale DOA,S01010761,75,662,0.11329305135951662
Spittalfield DOA,S01011999,191,621,0.3075684380032206
Spott DOA,S01008283,88,568,0.15492957746478872
Spott Orlits DOA,S01008283,64,568,0.11267605633802817
Spring Garden DOA,S01007029,29,560,0.05178571428571429
Springfield DOA,S01009662,672,708,0.9491525423728814
Springfield DOA,S01009663,527,641,0.8221528861154446
Springfield DOA,S01009664,393,895,0.43910614525139663
Springfield DOA,S01009681,681,681,1.0
Springfield DOA,S01009684,229,1136,0.20158450704225353
Springfield DOA,S01009685,577,644,0.8959627329192547
Springholm DOA,S01007548,429,721,0.59500693481276
Sprouston DOA,S01012333,126,993,0.1268882175226586
St Andrews DOA,S01009695,86,623,0.13804173354735153
St Andrews DOA,S01009697,32,721,0.044382801664355064
St Andrews DOA,S01009715,142,702,0.2022792022792023
St Andrews DOA,S01009716,726,726,1.0
St Andrews DOA,S01009717,1009,1009,1.0
St Andrews DOA,S01009718,731,731,1.0
St Andrews DOA,S01009719,745,745,1.0
St Andrews DOA,S01009720,797,797,1.0
St Andrews DOA,S01009721,580,580,1.0
St Andrews DOA,S01009722,1134,1134,1.0
St Andrews DOA,S01009723,772,772,1.0
St Andrews DOA,S01009724,980,980,1.0
St Andrews DOA,S01009725,680,680,1.0
St Andrews DOA,S01009726,1042,1042,1.0
St Andrews DOA,S01009727,782,835,0.9365269461077844
St Andrews DOA,S01009728,727,727,1.0
St Andrews DOA,S01009729,620,620,1.0
St Andrews DOA,S01009730,578,578,1.0
St Andrews DOA,S01009731,585,585,1.0
St Andrews DOA,S01009732,799,799,1.0
St Andrews DOA,S01009733,297,515,0.5766990291262136
St Andrews DOA,S01009734,739,885,0.8350282485875706
St Andrews DOA,S01009735,1232,1232,1.0
St Andrews DOA,S01009736,2672,2672,1.0
St Boswells DOA,S01012346,148,831,0.17809867629362214
St Boswells DOA,S01012347,797,797,1.0
St Boswells DOA,S01012348,697,697,1.0
St Colms Quadrant DOA,S01011827,137,559,0.24508050089445438
St Cuthberts DOA,S01007886,61,928,0.06573275862068965
St Donans Cottages DOA,S01007016,97,592,0.16385135135135134
St Fergus Scotston DOA,S01007099,762,883,0.8629671574178935
St Fergus Scotston DOA,S01007102,15,723,0.02074688796680498
St Fillans DOA,S01011861,204,755,0.27019867549668874
St Helens Court 1 DOA,S01012443,45,812,0.05541871921182266
St Helens Court 2 DOA,S01012443,45,812,0.05541871921182266
St Mary's New DOA,S01011813,344,760,0.45263157894736844
St Maryswell Cotts DOA,S01007016,28,592,0.0472972972972973
St Michaels Drive DOA,S01009016,37,624,0.05929487179487179
St Monans DOA,S01009703,262,666,0.3933933933933934
St Monans DOA,S01009704,797,1289,0.6183087664856478
St Monans DOA,S01009705,732,732,1.0
St Monans DOA,S01009706,566,642,0.881619937694704
St Quivox Sep DOA,S01012532,57,849,0.06713780918727916
Stack Houlls DOA,S01012410,64,1055,0.06066350710900474
Staffin DOA,S01010678,103,626,0.1645367412140575
Stage Hs Princes Hotel DOA,S01010509,98,1218,0.08045977011494253
Stanley DOA,S01011995,80,853,0.09378663540445487
Stanley DOA,S01011996,519,557,0.9317773788150808
Stanley DOA,S01011997,886,886,1.0
Staxigoe Elzy Rd DOA,S01010786,209,717,0.2914923291492329
Stendaal Nesting DOA,S01012406,252,785,0.32101910828025476
Stenness Reed Bed DOA,S01011807,160,1091,0.1466544454628781
Stenton East DOA,S01008281,224,726,0.3085399449035813
Stevens Croft DOA,S01007640,11,755,0.01456953642384106
Stevenston DOA,S01011182,178,411,0.43309002433090027
Stevenston DOA,S01011213,168,1333,0.12603150787696923
Stevenston DOA,S01011214,81,1014,0.07988165680473373
Stevenston DOA,S01011233,300,401,0.7481296758104738
Stevenston DOA,S01011234,1031,1031,1.0
Stevenston DOA,S01011235,384,384,1.0
Stevenston DOA,S01011236,536,557,0.9622980251346499
Stevenston DOA,S01011237,770,770,1.0
Stevenston DOA,S01011238,644,644,1.0
Stevenston DOA,S01011239,686,717,0.9567642956764296
Stevenston DOA,S01011240,690,690,1.0
Stevenston DOA,S01011241,1042,1042,1.0
Stevenston DOA,S01011242,775,775,1.0
Stevenston DOA,S01011243,881,881,1.0
Stevenston DOA,S01011244,666,666,1.0
Stevenston DOA,S01011245,848,848,1.0
Stevenston DOA,S01011246,842,842,1.0
Stevenston DOA,S01011247,826,826,1.0
Stevenston DOA,S01011248,739,739,1.0
Stevenston DOA,S01011249,723,723,1.0
Stevenston DOA,S01011250,1083,1083,1.0
Stevenston DOA,S01011251,871,871,1.0
Stevenston DOA,S01011252,825,825,1.0
Stevenston DOA,S01011253,855,855,1.0
Stevenston DOA,S01011254,955,955,1.0
Stevenston DOA,S01011255,780,780,1.0
Stevenston DOA,S01011256,497,497,1.0
Stevenston DOA,S01011257,408,408,1.0
Stevenston DOA,S01011258,576,576,1.0
Stevenston DOA,S01011259,763,763,1.0
Stevenston DOA,S01011260,718,718,1.0
Stevenston DOA,S01011261,809,809,1.0
Stevenston DOA,S01011262,495,495,1.0
Stevenston DOA,S01011263,1182,1182,1.0
Stevenston DOA,S01011264,688,688,1.0
Stevenston DOA,S01011265,1041,1041,1.0
Stevenston DOA,S01011266,908,908,1.0
Stevenston DOA,S01011267,585,585,1.0
Stevenston DOA,S01011268,375,375,1.0
Stevenston DOA,S01011269,514,514,1.0
Stevenston DOA,S01011270,670,680,0.9852941176470589
Stevenston DOA,S01011271,821,821,1.0
Stevenston DOA,S01011272,728,728,1.0
Stevenston DOA,S01011273,901,901,1.0
Stevenston DOA,S01011274,888,888,1.0
Stevenston DOA,S01011275,711,711,1.0
Stevenston DOA,S01011276,978,978,1.0
Stevenston DOA,S01011277,654,654,1.0
Stevenston DOA,S01011278,494,494,1.0
Stevenston DOA,S01011279,651,651,1.0
Stevenston DOA,S01011280,590,590,1.0
Stevenston DOA,S01011281,645,645,1.0
Stevenston DOA,S01011282,899,899,1.0
Stevenston DOA,S01011283,737,737,1.0
Stevenston DOA,S01011284,615,615,1.0
Stevenston DOA,S01011285,729,729,1.0
Stevenston DOA,S01011286,692,720,0.9611111111111111
Stevenston DOA,S01011287,807,807,1.0
Stevenston DOA,S01011288,757,757,1.0
Stevenston DOA,S01011289,934,934,1.0
Stevenston DOA,S01011290,1166,1166,1.0
Stevenston DOA,S01011291,815,815,1.0
Stevenston DOA,S01011292,697,697,1.0
Stevenston DOA,S01011293,736,736,1.0
Stevenston DOA,S01011294,837,837,1.0
Stevenston DOA,S01011295,972,972,1.0
Stevenston DOA,S01011296,556,556,1.0
Stevenston DOA,S01011297,839,839,1.0
Stevenston DOA,S01011298,642,642,1.0
Stevenston DOA,S01011299,121,506,0.2391304347826087
Stevenston DOA,S01011300,944,944,1.0
Stevenston DOA,S01011301,705,705,1.0
Stevenston DOA,S01011302,841,856,0.9824766355140186
Stevenston DOA,S01011303,1025,1025,1.0
Stevenston DOA,S01011304,708,708,1.0
Stevenston DOA,S01011305,829,829,1.0
Stevenston DOA,S01011306,590,590,1.0
Stevenston DOA,S01011307,404,527,0.7666034155597723
Stevenston DOA,S01011308,109,432,0.2523148148148148
